bn:00000088n	noun.time
bn:00000089n	noun.quantity
bn:00000090n	noun.quantity
bn:00000091n	noun.quantity
bn:00000092n	noun.quantity
bn:00000093n	noun.quantity
bn:00000094n	noun.communication
bn:00000095n	noun.communication
bn:00000096n	noun.communication
bn:00000097n	noun.communication
bn:00000098n	noun.communication
bn:00000099n	noun.person
bn:00000100n	noun.quantity
bn:00000101n	noun.communication
bn:00000102n	noun.cognition
bn:00000103n	noun.act
bn:00000104n	noun.quantity
bn:00000105n	noun.time
bn:00000106n	noun.time
bn:00000107n	noun.time
bn:00000108n	noun.artifact
bn:00000109n	noun.group
bn:00000110n	noun.artifact
bn:00000111n	noun.quantity
bn:00000112n	noun.act
bn:00000113n	noun.quantity
bn:00000114n	noun.cognition
bn:00000115n	noun.quantity
bn:00000116n	noun.attribute
bn:00000117n	noun.artifact
bn:00000118n	noun.artifact
bn:00000119n	noun.quantity
bn:00000120n	noun.act
bn:00000121n	noun.substance
bn:00000122n	noun.substance
bn:00000123n	noun.quantity
bn:00000124n	noun.quantity
bn:00000125n	noun.quantity
bn:00000126n	noun.quantity
bn:00000127n	noun.time
bn:00000128n	noun.time
bn:00000129n	noun.quantity
bn:00000130n	noun.quantity
bn:00000131n	noun.quantity
bn:00000132n	noun.artifact
bn:00000133n	noun.quantity
bn:00000134n	noun.quantity
bn:00000135n	noun.quantity
bn:00000136n	noun.time
bn:00000137n	noun.attribute
bn:00000138n	noun.quantity
bn:00000139n	noun.time
bn:00000140n	noun.quantity
bn:00000141n	noun.quantity
bn:00000142n	noun.substance
bn:00000143n	noun.substance
bn:00000144n	noun.substance
bn:00000145n	noun.quantity
bn:00000146n	noun.communication
bn:00000147n	noun.body
bn:00000148n	noun.group
bn:00000149n	noun.artifact
bn:00000150n	noun.location
bn:00000151n	noun.artifact
bn:00000152n	noun.communication
bn:00000153n	noun.act
bn:00000154n	noun.group
bn:00000155n	noun.person
bn:00000156n	noun.person
bn:00000157n	noun.person
bn:00000158n	noun.person
bn:00000159n	noun.person
bn:00000160n	noun.person
bn:00000161n	noun.person
bn:00000162n	noun.person
bn:00000163n	noun.animal
bn:00000164n	noun.person
bn:00000165n	noun.artifact
bn:00000166n	noun.act
bn:00000167n	noun.person
bn:00000168n	noun.communication
bn:00000169n	noun.state
bn:00000170n	noun.substance
bn:00000171n	noun.group
bn:00000172n	noun.communication
bn:00000173n	noun.state
bn:00000174n	noun.location
bn:00000175n	noun.location
bn:00000176n	noun.location
bn:00000177n	noun.plant
bn:00000178n	noun.location
bn:00000179n	noun.person
bn:00000180n	noun.object
bn:00000181n	noun.animal
bn:00000182n	noun.animal
bn:00000183n	noun.location
bn:00000184n	noun.person
bn:00000185n	noun.person
bn:00000186n	noun.plant
bn:00000187n	noun.person
bn:00000188n	noun.person
bn:00000189n	noun.person
bn:00000190n	noun.group
bn:00000191n	noun.communication
bn:00000192n	noun.communication
bn:00000193n	noun.communication
bn:00000194n	noun.time
bn:00000195n	noun.body
bn:00000196n	noun.body
bn:00000197n	noun.artifact
bn:00000198n	noun.artifact
bn:00000199n	noun.communication
bn:00000200n	noun.substance
bn:00000201n	noun.plant
bn:00000202n	noun.artifact
bn:00000203n	noun.artifact
bn:00000204n	noun.location
bn:00000205n	noun.animal
bn:00000206n	noun.quantity
bn:00000207n	noun.attribute
bn:00000208n	noun.feeling
bn:00000209n	noun.person
bn:00000210n	noun.person
bn:00000211n	noun.artifact
bn:00000212n	noun.act
bn:00000213n	noun.act
bn:00000214n	noun.act
bn:00000215n	noun.state
bn:00000216n	noun.state
bn:00000217n	noun.act
bn:00000218n	noun.feeling
bn:00000219n	noun.state
bn:00000220n	noun.state
bn:00000221n	noun.cognition
bn:00000222n	noun.event
bn:00000223n	noun.act
bn:00000224n	noun.act
bn:00000225n	noun.artifact
bn:00000226n	noun.person
bn:00000227n	noun.artifact
bn:00000228n	noun.artifact
bn:00000229n	noun.group
bn:00000230n	noun.location
bn:00000231n	noun.person
bn:00000232n	noun.artifact
bn:00000233n	noun.person
bn:00000234n	noun.artifact
bn:00000235n	noun.artifact
bn:00000236n	noun.artifact
bn:00000237n	noun.person
bn:00000238n	noun.person
bn:00000239n	noun.communication
bn:00000240n	noun.act
bn:00000241n	noun.person
bn:00000242n	noun.cognition
bn:00000243n	noun.quantity
bn:00000244n	noun.person
bn:00000245n	noun.communication
bn:00000246n	noun.communication
bn:00000247n	noun.communication
bn:00000248n	noun.person
bn:00000249n	noun.body
bn:00000250n	noun.body
bn:00000251n	noun.state
bn:00000252n	noun.body
bn:00000253n	noun.act
bn:00000254n	noun.act
bn:00000255n	noun.body
bn:00000256n	noun.body
bn:00000257n	noun.state
bn:00000258n	noun.body
bn:00000259n	noun.act
bn:00000260n	noun.act
bn:00000261n	noun.attribute
bn:00000262n	noun.body
bn:00000263n	noun.body
bn:00000264n	noun.act
bn:00000265n	noun.act
bn:00000266n	noun.person
bn:00000267n	noun.body
bn:00000268n	noun.person
bn:00000269n	noun.group
bn:00000270n	noun.communication
bn:00000271n	noun.person
bn:00000272n	noun.person
bn:00000273n	noun.person
bn:00000274n	noun.person
bn:00000275n	noun.plant
bn:00000276n	noun.plant
bn:00000277n	noun.cognition
bn:00000278n	noun.plant
bn:00000279n	noun.plant
bn:00000280n	noun.plant
bn:00000281n	noun.person
bn:00000282n	noun.location
bn:00000283n	noun.location
bn:00000284n	noun.location
bn:00000285n	noun.location
bn:00000286n	noun.location
bn:00000287n	noun.animal
bn:00000288n	noun.state
bn:00000289n	noun.person
bn:00000290n	noun.state
bn:00000291n	noun.phenomenon
bn:00000292n	noun.state
bn:00000293n	noun.communication
bn:00000294n	noun.person
bn:00000295n	noun.state
bn:00000296n	noun.quantity
bn:00000297n	noun.quantity
bn:00000298n	noun.feeling
bn:00000299n	noun.person
bn:00000300n	noun.act
bn:00000301n	noun.act
bn:00000302n	noun.act
bn:00000303n	noun.location
bn:00000304n	noun.motive
bn:00000305n	noun.plant
bn:00000306n	noun.plant
bn:00000307n	noun.plant
bn:00000308n	noun.plant
bn:00000309n	noun.plant
bn:00000310n	noun.plant
bn:00000311n	noun.plant
bn:00000312n	noun.plant
bn:00000313n	noun.plant
bn:00000314n	noun.object
bn:00000315n	noun.location
bn:00000316n	noun.location
bn:00000317n	noun.attribute
bn:00000318n	noun.cognition
bn:00000319n	noun.phenomenon
bn:00000320n	noun.person
bn:00000321n	noun.event
bn:00000322n	noun.communication
bn:00000323n	noun.person
bn:00000324n	noun.person
bn:00000325n	noun.group
bn:00000326n	noun.communication
bn:00000327n	noun.location
bn:00000328n	noun.process
bn:00000329n	noun.act
bn:00000330n	noun.act
bn:00000331n	noun.process
bn:00000332n	noun.communication
bn:00000333n	noun.communication
bn:00000334n	noun.communication
bn:00000335n	noun.person
bn:00000336n	noun.act
bn:00000337n	noun.state
bn:00000338n	noun.communication
bn:00000339n	noun.act
bn:00000340n	noun.artifact
bn:00000341n	noun.communication
bn:00000342n	noun.communication
bn:00000343n	noun.act
bn:00000344n	noun.person
bn:00000345n	noun.artifact
bn:00000346n	noun.cognition
bn:00000347n	noun.state
bn:00000348n	noun.cognition
bn:00000349n	noun.attribute
bn:00000350n	noun.act
bn:00000351n	noun.person
bn:00000352n	noun.substance
bn:00000353n	noun.cognition
bn:00000354n	noun.state
bn:00000355n	noun.location
bn:00000356n	noun.location
bn:00000357n	noun.quantity
bn:00000358n	noun.act
bn:00000359n	noun.cognition
bn:00000360n	noun.person
bn:00000361n	noun.animal
bn:00000362n	noun.person
bn:00000363n	noun.person
bn:00000364n	noun.act
bn:00000365n	noun.person
bn:00000366n	noun.communication
bn:00000367n	noun.person
bn:00000368n	noun.communication
bn:00000369n	noun.act
bn:00000370n	noun.artifact
bn:00000371n	noun.act
bn:00000372n	noun.act
bn:00000373n	noun.event
bn:00000374n	noun.artifact
bn:00000375n	noun.person
bn:00000376n	noun.animal
bn:00000377n	noun.state
bn:00000378n	noun.act
bn:00000379n	noun.act
bn:00000380n	noun.communication
bn:00000381n	noun.communication
bn:00000382n	noun.state
bn:00000383n	noun.substance
bn:00000384n	noun.artifact
bn:00000385n	noun.artifact
bn:00000386n	noun.person
bn:00000387n	noun.cognition
bn:00000388n	noun.person
bn:00000389n	noun.person
bn:00000390n	noun.animal
bn:00000391n	noun.animal
bn:00000392n	noun.state
bn:00000393n	noun.process
bn:00000394n	noun.phenomenon
bn:00000395n	noun.attribute
bn:00000396n	noun.attribute
bn:00000397n	noun.act
bn:00000398n	noun.communication
bn:00000399n	noun.animal
bn:00000400n	noun.animal
bn:00000401n	noun.act
bn:00000402n	noun.person
bn:00000403n	noun.plant
bn:00000404n	noun.plant
bn:00000405n	noun.plant
bn:00000406n	noun.plant
bn:00000407n	noun.plant
bn:00000408n	noun.plant
bn:00000409n	noun.plant
bn:00000410n	noun.state
bn:00000411n	noun.act
bn:00000412n	noun.plant
bn:00000413n	noun.attribute
bn:00000414n	noun.attribute
bn:00000415n	noun.attribute
bn:00000416n	noun.location
bn:00000417n	noun.substance
bn:00000418n	noun.state
bn:00000419n	noun.state
bn:00000420n	noun.cognition
bn:00000421n	noun.process
bn:00000422n	noun.act
bn:00000423n	noun.person
bn:00000424n	noun.act
bn:00000425n	noun.act
bn:00000426n	noun.person
bn:00000427n	noun.state
bn:00000428n	noun.act
bn:00000429n	noun.time
bn:00000430n	noun.state
bn:00000431n	noun.act
bn:00000432n	noun.person
bn:00000433n	noun.communication
bn:00000434n	noun.relation
bn:00000435n	noun.act
bn:00000436n	noun.cognition
bn:00000437n	noun.food
bn:00000438n	noun.plant
bn:00000439n	noun.substance
bn:00000440n	noun.cognition
bn:00000441n	noun.substance
bn:00000442n	noun.attribute
bn:00000443n	noun.quantity
bn:00000444n	noun.attribute
bn:00000445n	noun.quantity
bn:00000446n	noun.cognition
bn:00000447n	noun.relation
bn:00000448n	noun.Tops
bn:00000449n	noun.attribute
bn:00000450n	noun.cognition
bn:00000451n	noun.quantity
bn:00000452n	noun.quantity
bn:00000453n	noun.attribute
bn:00000454n	noun.attribute
bn:00000455n	noun.attribute
bn:00000456n	noun.state
bn:00000457n	noun.act
bn:00000458n	noun.state
bn:00000459n	noun.group
bn:00000460n	noun.cognition
bn:00000461n	noun.cognition
bn:00000462n	noun.person
bn:00000463n	noun.person
bn:00000464n	noun.attribute
bn:00000465n	noun.substance
bn:00000466n	noun.attribute
bn:00000467n	noun.substance
bn:00000468n	noun.substance
bn:00000469n	noun.substance
bn:00000470n	noun.quantity
bn:00000471n	noun.process
bn:00000472n	noun.process
bn:00000473n	noun.process
bn:00000474n	noun.process
bn:00000475n	noun.cognition
bn:00000476n	noun.cognition
bn:00000477n	noun.phenomenon
bn:00000478n	noun.attribute
bn:00000479n	noun.substance
bn:00000480n	noun.phenomenon
bn:00000481n	noun.quantity
bn:00000482n	noun.person
bn:00000483n	noun.person
bn:00000484n	noun.attribute
bn:00000485n	noun.attribute
bn:00000486n	noun.attribute
bn:00000487n	noun.act
bn:00000488n	noun.cognition
bn:00000489n	noun.communication
bn:00000490n	noun.artifact
bn:00000491n	noun.person
bn:00000492n	noun.Tops
bn:00000493n	noun.artifact
bn:00000494n	noun.cognition
bn:00000495n	noun.cognition
bn:00000496n	noun.person
bn:00000497n	noun.act
bn:00000498n	noun.cognition
bn:00000499n	noun.artifact
bn:00000500n	noun.cognition
bn:00000501n	noun.attribute
bn:00000502n	noun.attribute
bn:00000503n	noun.cognition
bn:00000504n	noun.state
bn:00000505n	noun.communication
bn:00000506n	noun.attribute
bn:00000507n	noun.person
bn:00000508n	noun.location
bn:00000509n	noun.group
bn:00000510n	noun.group
bn:00000511n	noun.group
bn:00000512n	noun.animal
bn:00000513n	noun.animal
bn:00000514n	noun.location
bn:00000515n	noun.object
bn:00000516n	noun.person
bn:00000517n	noun.attribute
bn:00000518n	noun.relation
bn:00000519n	noun.relation
bn:00000520n	noun.act
bn:00000521n	noun.communication
bn:00000522n	noun.act
bn:00000523n	noun.person
bn:00000524n	noun.plant
bn:00000525n	noun.plant
bn:00000526n	noun.location
bn:00000527n	noun.artifact
bn:00000528n	noun.artifact
bn:00000529n	noun.person
bn:00000530n	noun.quantity
bn:00000531n	noun.quantity
bn:00000532n	noun.person
bn:00000533n	noun.location
bn:00000534n	noun.object
bn:00000535n	noun.object
bn:00000536n	noun.location
bn:00000537n	noun.animal
bn:00000538n	noun.plant
bn:00000539n	noun.substance
bn:00000540n	noun.phenomenon
bn:00000541n	noun.plant
bn:00000542n	noun.plant
bn:00000543n	noun.plant
bn:00000544n	noun.plant
bn:00000545n	noun.plant
bn:00000546n	noun.plant
bn:00000547n	noun.plant
bn:00000548n	noun.plant
bn:00000549n	noun.plant
bn:00000550n	noun.group
bn:00000551n	noun.person
bn:00000552n	noun.person
bn:00000553n	noun.artifact
bn:00000554n	noun.communication
bn:00000555n	noun.group
bn:00000556n	noun.state
bn:00000557n	noun.artifact
bn:00000558n	noun.cognition
bn:00000559n	noun.relation
bn:00000560n	noun.cognition
bn:00000561n	noun.time
bn:00000562n	noun.time
bn:00000563n	noun.person
bn:00000564n	noun.person
bn:00000565n	noun.act
bn:00000566n	noun.attribute
bn:00000567n	noun.group
bn:00000568n	noun.group
bn:00000569n	noun.group
bn:00000570n	noun.artifact
bn:00000571n	noun.communication
bn:00000572n	noun.group
bn:00000573n	noun.group
bn:00000574n	noun.location
bn:00000575n	noun.location
bn:00000576n	noun.person
bn:00000577n	noun.plant
bn:00000578n	noun.plant
bn:00000579n	noun.shape
bn:00000580n	noun.plant
bn:00000581n	noun.body
bn:00000582n	noun.animal
bn:00000583n	noun.animal
bn:00000584n	noun.animal
bn:00000585n	noun.animal
bn:00000586n	noun.animal
bn:00000587n	noun.plant
bn:00000588n	noun.plant
bn:00000589n	noun.animal
bn:00000590n	noun.animal
bn:00000591n	noun.body
bn:00000592n	noun.state
bn:00000593n	noun.state
bn:00000594n	noun.state
bn:00000595n	noun.animal
bn:00000596n	noun.animal
bn:00000597n	noun.animal
bn:00000598n	noun.animal
bn:00000599n	noun.animal
bn:00000600n	noun.animal
bn:00000601n	noun.state
bn:00000602n	noun.state
bn:00000603n	noun.animal
bn:00000604n	noun.animal
bn:00000605n	noun.animal
bn:00000606n	noun.plant
bn:00000607n	noun.plant
bn:00000608n	noun.state
bn:00000609n	noun.location
bn:00000610n	noun.artifact
bn:00000611n	noun.substance
bn:00000612n	noun.state
bn:00000613n	noun.state
bn:00000614n	noun.animal
bn:00000615n	noun.animal
bn:00000616n	noun.animal
bn:00000617n	noun.animal
bn:00000618n	noun.substance
bn:00000619n	noun.state
bn:00000620n	noun.animal
bn:00000621n	noun.body
bn:00000622n	noun.communication
bn:00000623n	noun.state
bn:00000624n	noun.state
bn:00000625n	noun.motive
bn:00000626n	noun.group
bn:00000627n	noun.time
bn:00000628n	noun.attribute
bn:00000629n	noun.act
bn:00000630n	noun.time
bn:00000631n	noun.quantity
bn:00000632n	noun.artifact
bn:00000633n	noun.artifact
bn:00000634n	noun.substance
bn:00000635n	noun.artifact
bn:00000636n	noun.substance
bn:00000637n	noun.artifact
bn:00000638n	noun.communication
bn:00000639n	noun.state
bn:00000640n	noun.communication
bn:00000641n	noun.communication
bn:00000642n	noun.communication
bn:00000643n	noun.act
bn:00000644n	noun.animal
bn:00000645n	noun.communication
bn:00000646n	noun.communication
bn:00000647n	noun.attribute
bn:00000648n	noun.cognition
bn:00000649n	noun.act
bn:00000650n	noun.state
bn:00000651n	noun.communication
bn:00000652n	noun.possession
bn:00000653n	noun.attribute
bn:00000654n	noun.act
bn:00000655n	noun.act
bn:00000656n	noun.state
bn:00000657n	noun.communication
bn:00000658n	noun.substance
bn:00000659n	noun.person
bn:00000660n	noun.substance
bn:00000661n	noun.attribute
bn:00000662n	noun.attribute
bn:00000663n	noun.artifact
bn:00000664n	noun.communication
bn:00000665n	noun.artifact
bn:00000666n	noun.act
bn:00000667n	noun.artifact
bn:00000668n	noun.time
bn:00000669n	noun.person
bn:00000670n	noun.attribute
bn:00000671n	noun.attribute
bn:00000672n	noun.process
bn:00000673n	noun.possession
bn:00000674n	noun.possession
bn:00000675n	noun.communication
bn:00000676n	noun.act
bn:00000677n	noun.artifact
bn:00000678n	noun.artifact
bn:00000679n	noun.person
bn:00000680n	noun.person
bn:00000681n	noun.body
bn:00000682n	noun.person
bn:00000683n	noun.plant
bn:00000684n	noun.body
bn:00000685n	noun.body
bn:00000686n	noun.body
bn:00000687n	noun.location
bn:00000688n	noun.communication
bn:00000689n	noun.cognition
bn:00000690n	noun.event
bn:00000691n	noun.event
bn:00000692n	noun.cognition
bn:00000693n	noun.communication
bn:00000694n	noun.event
bn:00000695n	noun.animal
bn:00000696n	noun.animal
bn:00000697n	noun.animal
bn:00000698n	noun.animal
bn:00000699n	noun.animal
bn:00000700n	noun.animal
bn:00000701n	noun.communication
bn:00000702n	noun.process
bn:00000703n	noun.object
bn:00000704n	noun.communication
bn:00000705n	noun.artifact
bn:00000706n	noun.event
bn:00000707n	noun.communication
bn:00000708n	noun.cognition
bn:00000709n	noun.artifact
bn:00000710n	noun.act
bn:00000711n	noun.act
bn:00000712n	noun.person
bn:00000713n	noun.artifact
bn:00000714n	noun.act
bn:00000715n	noun.person
bn:00000716n	noun.event
bn:00000717n	noun.communication
bn:00000718n	noun.attribute
bn:00000719n	noun.act
bn:00000720n	noun.person
bn:00000721n	noun.body
bn:00000722n	noun.person
bn:00000723n	noun.act
bn:00000724n	noun.act
bn:00000725n	noun.cognition
bn:00000726n	noun.state
bn:00000727n	noun.communication
bn:00000728n	noun.communication
bn:00000729n	noun.attribute
bn:00000730n	noun.communication
bn:00000731n	noun.act
bn:00000732n	noun.artifact
bn:00000733n	noun.artifact
bn:00000734n	noun.person
bn:00000735n	noun.process
bn:00000736n	noun.person
bn:00000737n	noun.person
bn:00000738n	noun.communication
bn:00000739n	noun.communication
bn:00000740n	noun.state
bn:00000741n	noun.communication
bn:00000742n	noun.motive
bn:00000743n	noun.attribute
bn:00000744n	noun.possession
bn:00000745n	noun.communication
bn:00000746n	noun.communication
bn:00000747n	noun.attribute
bn:00000748n	noun.possession
bn:00000749n	noun.person
bn:00000750n	noun.state
bn:00000751n	noun.attribute
bn:00000752n	noun.act
bn:00000753n	noun.person
bn:00000754n	noun.act
bn:00000755n	noun.communication
bn:00000756n	noun.cognition
bn:00000757n	noun.possession
bn:00000758n	noun.group
bn:00000759n	noun.possession
bn:00000760n	noun.group
bn:00000761n	noun.cognition
bn:00000762n	noun.possession
bn:00000763n	noun.possession
bn:00000764n	noun.location
bn:00000765n	noun.act
bn:00000766n	noun.process
bn:00000767n	noun.quantity
bn:00000768n	noun.process
bn:00000769n	noun.process
bn:00000770n	noun.process
bn:00000771n	noun.possession
bn:00000772n	noun.act
bn:00000773n	noun.possession
bn:00000774n	noun.act
bn:00000775n	noun.cognition
bn:00000776n	noun.cognition
bn:00000777n	noun.group
bn:00000778n	noun.possession
bn:00000779n	noun.person
bn:00000780n	noun.artifact
bn:00000781n	noun.artifact
bn:00000782n	noun.attribute
bn:00000783n	noun.attribute
bn:00000784n	noun.communication
bn:00000785n	noun.communication
bn:00000786n	noun.communication
bn:00000787n	noun.person
bn:00000788n	noun.person
bn:00000789n	noun.artifact
bn:00000790n	noun.person
bn:00000791n	noun.substance
bn:00000792n	noun.group
bn:00000793n	noun.act
bn:00000794n	noun.artifact
bn:00000795n	noun.artifact
bn:00000796n	noun.artifact
bn:00000797n	noun.artifact
bn:00000798n	noun.artifact
bn:00000799n	noun.artifact
bn:00000800n	noun.act
bn:00000801n	noun.plant
bn:00000802n	noun.body
bn:00000803n	noun.state
bn:00000804n	noun.plant
bn:00000805n	noun.plant
bn:00000806n	noun.plant
bn:00000807n	noun.plant
bn:00000808n	noun.plant
bn:00000809n	noun.plant
bn:00000810n	noun.plant
bn:00000811n	noun.plant
bn:00000812n	noun.plant
bn:00000813n	noun.plant
bn:00000814n	noun.plant
bn:00000815n	noun.plant
bn:00000816n	noun.plant
bn:00000817n	noun.plant
bn:00000818n	noun.plant
bn:00000819n	noun.plant
bn:00000820n	noun.plant
bn:00000821n	noun.plant
bn:00000822n	noun.plant
bn:00000823n	noun.attribute
bn:00000824n	noun.attribute
bn:00000825n	noun.attribute
bn:00000826n	noun.plant
bn:00000827n	noun.food
bn:00000828n	noun.plant
bn:00000829n	noun.body
bn:00000830n	noun.substance
bn:00000831n	noun.substance
bn:00000832n	noun.substance
bn:00000833n	noun.substance
bn:00000834n	noun.artifact
bn:00000835n	noun.artifact
bn:00000836n	noun.substance
bn:00000837n	noun.artifact
bn:00000838n	noun.artifact
bn:00000839n	noun.substance
bn:00000840n	noun.substance
bn:00000841n	noun.substance
bn:00000842n	noun.substance
bn:00000843n	noun.substance
bn:00000844n	noun.substance
bn:00000845n	noun.state
bn:00000846n	noun.state
bn:00000847n	noun.artifact
bn:00000848n	noun.substance
bn:00000849n	noun.food
bn:00000850n	noun.substance
bn:00000851n	noun.substance
bn:00000852n	noun.process
bn:00000853n	noun.substance
bn:00000854n	noun.substance
bn:00000855n	noun.artifact
bn:00000856n	noun.location
bn:00000857n	noun.person
bn:00000858n	noun.group
bn:00000859n	noun.state
bn:00000860n	noun.plant
bn:00000861n	noun.object
bn:00000862n	noun.animal
bn:00000863n	noun.animal
bn:00000864n	noun.person
bn:00000865n	noun.process
bn:00000866n	noun.animal
bn:00000867n	noun.animal
bn:00000868n	noun.animal
bn:00000869n	noun.state
bn:00000870n	noun.person
bn:00000871n	noun.person
bn:00000872n	noun.plant
bn:00000873n	noun.plant
bn:00000874n	noun.plant
bn:00000875n	noun.person
bn:00000876n	noun.attribute
bn:00000877n	noun.body
bn:00000878n	noun.plant
bn:00000879n	noun.plant
bn:00000880n	noun.state
bn:00000881n	noun.person
bn:00000882n	noun.animal
bn:00000883n	noun.animal
bn:00000884n	noun.state
bn:00000885n	noun.person
bn:00000886n	noun.group
bn:00000887n	noun.communication
bn:00000888n	noun.object
bn:00000889n	noun.state
bn:00000890n	noun.plant
bn:00000891n	noun.plant
bn:00000892n	noun.attribute
bn:00000893n	noun.attribute
bn:00000894n	noun.artifact
bn:00000895n	noun.cognition
bn:00000896n	noun.attribute
bn:00000897n	noun.body
bn:00000898n	noun.attribute
bn:00000899n	noun.artifact
bn:00000900n	noun.state
bn:00000901n	noun.object
bn:00000902n	noun.substance
bn:00000903n	noun.artifact
bn:00000904n	noun.process
bn:00000905n	noun.substance
bn:00000906n	noun.substance
bn:00000907n	noun.substance
bn:00000908n	noun.substance
bn:00000909n	noun.person
bn:00000910n	noun.substance
bn:00000911n	noun.state
bn:00000912n	noun.communication
bn:00000913n	noun.cognition
bn:00000914n	noun.quantity
bn:00000915n	noun.state
bn:00000916n	noun.process
bn:00000917n	noun.act
bn:00000918n	noun.attribute
bn:00000919n	noun.cognition
bn:00000920n	noun.attribute
bn:00000921n	noun.animal
bn:00000922n	noun.animal
bn:00000923n	noun.food
bn:00000924n	noun.state
bn:00000925n	noun.animal
bn:00000926n	noun.animal
bn:00000927n	noun.plant
bn:00000928n	noun.plant
bn:00000929n	noun.plant
bn:00000930n	noun.body
bn:00000931n	noun.animal
bn:00000932n	noun.animal
bn:00000933n	noun.animal
bn:00000934n	noun.animal
bn:00000935n	noun.artifact
bn:00000936n	noun.food
bn:00000937n	noun.state
bn:00000938n	noun.communication
bn:00000939n	noun.communication
bn:00000940n	noun.group
bn:00000941n	noun.location
bn:00000942n	noun.state
bn:00000943n	noun.location
bn:00000944n	noun.state
bn:00000945n	noun.state
bn:00000946n	noun.state
bn:00000947n	noun.animal
bn:00000948n	noun.plant
bn:00000949n	noun.plant
bn:00000950n	noun.plant
bn:00000951n	noun.person
bn:00000952n	noun.object
bn:00000953n	noun.plant
bn:00000954n	noun.plant
bn:00000955n	noun.plant
bn:00000956n	noun.plant
bn:00000957n	noun.plant
bn:00000958n	noun.state
bn:00000959n	noun.location
bn:00000960n	noun.plant
bn:00000961n	noun.animal
bn:00000962n	noun.plant
bn:00000963n	noun.plant
bn:00000964n	noun.food
bn:00000965n	noun.artifact
bn:00000966n	noun.plant
bn:00000967n	noun.plant
bn:00000968n	noun.state
bn:00000969n	noun.artifact
bn:00000970n	noun.state
bn:00000971n	noun.communication
bn:00000972n	noun.artifact
bn:00000973n	noun.artifact
bn:00000974n	noun.artifact
bn:00000975n	noun.artifact
bn:00000976n	noun.phenomenon
bn:00000977n	noun.body
bn:00000978n	noun.artifact
bn:00000979n	noun.body
bn:00000980n	noun.phenomenon
bn:00000981n	noun.attribute
bn:00000982n	noun.phenomenon
bn:00000983n	noun.attribute
bn:00000984n	noun.phenomenon
bn:00000985n	noun.artifact
bn:00000986n	noun.event
bn:00000987n	noun.person
bn:00000988n	noun.state
bn:00000989n	noun.cognition
bn:00000990n	noun.cognition
bn:00000991n	noun.state
bn:00000992n	noun.person
bn:00000993n	noun.state
bn:00000994n	noun.communication
bn:00000995n	noun.state
bn:00000996n	noun.state
bn:00000997n	noun.state
bn:00000998n	noun.act
bn:00000999n	noun.feeling
bn:00001000n	noun.person
bn:00001001n	noun.group
bn:00001002n	noun.group
bn:00001003n	noun.group
bn:00001004n	noun.act
bn:00001005n	noun.act
bn:00001006n	noun.possession
bn:00001007n	noun.cognition
bn:00001008n	noun.communication
bn:00001009n	noun.attribute
bn:00001010n	noun.act
bn:00001011n	noun.communication
